fecha,comid,mes,qr_hist,estacion,mes_dwlt,prob_no_excedencia,nivel_dwlt_m,metodo_dwlt,estacion_observada,nivel_observado_m,n_obs_dia,error_m,error_abs_m,delta_obs_m,delta_dwlt_m,tendencia_obs,tendencia_dwlt,coincide_tendencia
16/07/2026,9043370,7,725.262,Angamos,7,0.7890679747722494,9.862612123335667,cdf_empirica_mensual_ordenada,ANGAMOS,4.8075,1,5.055112123335667,5.055112123335667,,,Sin dato,Sin dato,
17/07/2026,9043370,7,722.8768,Angamos,7,0.7813594954449895,9.70896986685354,cdf_empirica_mensual_ordenada,ANGAMOS,4.825,1,4.88396986685354,4.88396986685354,0.01750000000000007,-0.1536422564821276,Estable,Descendente,False
18/07/2026,9043370,7,719.5574,Angamos,7,0.7757533286615277,9.624213384723197,cdf_empirica_mensual_ordenada,ANGAMOS,4.6825,1,4.941713384723196,4.941713384723196,-0.14250000000000007,-0.08475648213034326,Descendente,Descendente,True
19/07/2026,9043370,7,716.1038,Angamos,7,0.7666433076384023,9.50771373510862,cdf_empirica_mensual_ordenada,ANGAMOS,4.4575,1,5.0502137351086205,5.0502137351086205,-0.22500000000000053,-0.11649964961457648,Descendente,Descendente,True
20/07/2026,9043370,7,712.7902,Angamos,7,0.759635599159075,9.447337070777854,cdf_empirica_mensual_ordenada,ANGAMOS,4.1575,1,5.289837070777854,5.289837070777854,-0.2999999999999998,-0.06037666433076616,Descendente,Descendente,True
21/07/2026,9043370,7,709.1502,Angamos,7,0.7498248072880168,9.384809039943939,cdf_empirica_mensual_ordenada,ANGAMOS,3.695,1,5.689809039943938,5.689809039943938,-0.4624999999999999,-0.06252803083391534,Descendente,Descendente,True
22/07/2026,9043370,7,705.2322,Angamos,7,0.7372109320252278,9.229199953281944,cdf_empirica_mensual_ordenada,ANGAMOS,3.13,1,6.099199953281944,6.099199953281944,-0.565,-0.15560908666199502,Descendente,Descendente,True
23/07/2026,9043370,7,701.71405,Angamos,7,0.7281009110021023,9.190376664330763,cdf_empirica_mensual_ordenada,ANGAMOS,2.7275,1,6.462876664330763,6.462876664330763,-0.40249999999999986,-0.038823288951180146,Descendente,Estable,False
24/07/2026,9043370,7,699.3966,Angamos,7,0.7210932025227751,9.145977575332868,cdf_empirica_mensual_ordenada,ANGAMOS,2.5375,1,6.608477575332868,6.608477575332868,-0.18999999999999995,-0.044399088997895575,Descendente,Estable,False
25/07/2026,9043370,7,699.54956,Angamos,7,0.7231955150665732,9.15552207428171,cdf_empirica_mensual_ordenada,ANGAMOS,2.5075,1,6.648022074281709,6.648022074281709,-0.03000000000000025,0.009544498948841351,Estable,Estable,True
26/07/2026,9043370,7,701.5421,Angamos,7,0.7266993693062369,9.179204625087596,cdf_empirica_mensual_ordenada,ANGAMOS,2.8625,1,6.3167046250875964,6.3167046250875964,0.355,0.023682550805887104,Ascendente,Estable,False
27/07/2026,9043370,7,703.9421,Angamos,7,0.7337070777855641,9.220133730436814,cdf_empirica_mensual_ordenada,ANGAMOS,3.0725,1,6.147633730436814,6.147633730436814,0.20999999999999996,0.040929105349217565,Ascendente,Estable,False
28/07/2026,9043370,7,702.58997,Angamos,7,0.7295024526979678,9.192657673440785,cdf_empirica_mensual_ordenada,ANGAMOS,3.0875,1,6.105157673440784,6.105157673440784,0.015000000000000124,-0.027476056996029286,Estable,Estable,True
29/07/2026,9043370,7,697.90076,Angamos,7,0.7168885774351786,9.083908549404343,cdf_empirica_mensual_ordenada,ANGAMOS,2.99,1,6.093908549404343,6.093908549404343,-0.0974999999999997,-0.1087491240364411,Descendente,Descendente,True
30/07/2026,9043370,7,693.0859,Angamos,7,0.7063770147161879,8.928300630693764,cdf_empirica_mensual_ordenada,ANGAMOS,2.7875,1,6.140800630693764,6.140800630693764,-0.20250000000000012,-0.15560791871057944,Descendente,Descendente,True
31/07/2026,9043370,7,688.76636,Angamos,7,0.6972669936930623,8.900028030833917,cdf_empirica_mensual_ordenada,ANGAMOS,2.5925,1,6.307528030833918,6.307528030833918,-0.19500000000000028,-0.028272599859846537,Descendente,Estable,False
01/08/2026,9043370,8,685.0125,Angamos,8,0.8544303797468354,8.173544303797469,cdf_empirica_mensual_ordenada,ANGAMOS,2.455,1,5.718544303797469,5.718544303797469,-0.13749999999999973,-0.7264837270364488,Descendente,Descendente,True
02/08/2026,9043370,8,681.7909,Angamos,8,0.8516174402250352,8.15972046413502,cdf_empirica_mensual_ordenada,ANGAMOS,2.4125,1,5.747220464135021,5.747220464135021,-0.04249999999999998,-0.013823839662448378,Estable,Estable,True
03/08/2026,9043370,8,679.22516,Angamos,8,0.8473980309423348,8.141255274261605,cdf_empirica_mensual_ordenada,ANGAMOS,2.4,1,5.741255274261604,5.741255274261604,-0.012500000000000178,-0.01846518987341561,Estable,Estable,True
04/08/2026,9043370,8,676.84186,Angamos,8,0.8445850914205345,8.122334739803094,cdf_empirica_mensual_ordenada,ANGAMOS,2.17,1,5.952334739803094,5.952334739803094,-0.22999999999999998,-0.01892053445851083,Descendente,Estable,False
05/08/2026,9043370,8,674.5291,Angamos,8,0.8396624472573839,8.103459915611813,cdf_empirica_mensual_ordenada,ANGAMOS,1.98,1,6.123459915611813,6.123459915611813,-0.18999999999999995,-0.018874824191280837,Descendente,Estable,False
06/08/2026,9043370,8,671.62946,Angamos,8,0.8347398030942335,8.07225035161744,cdf_empirica_mensual_ordenada,ANGAMOS,2.05,1,6.02225035161744,6.02225035161744,0.06999999999999984,-0.031209563994373468,Ascendente,Estable,False
07/08/2026,9043370,8,668.41693,Angamos,8,0.8284106891701828,8.032123769338959,cdf_empirica_mensual_ordenada,ANGAMOS,2.22,1,5.8121237693389585,5.8121237693389585,0.17000000000000037,-0.04012658227848043,Ascendente,Estable,False
08/08/2026,9043370,8,665.38153,Angamos,8,0.8234880450070323,8.015457102672293,cdf_empirica_mensual_ordenada,ANGAMOS,2.35,1,5.665457102672294,5.665457102672294,0.1299999999999999,-0.01666666666666572,Ascendente,Estable,False
09/08/2026,9043370,8,662.58795,Angamos,8,0.820675105485232,8.007310126582277,cdf_empirica_mensual_ordenada,ANGAMOS,2.3,1,5.707310126582278,5.707310126582278,-0.050000000000000266,-0.008146976090015912,Descendente,Estable,False
10/08/2026,9043370,8,660.03076,Angamos,8,0.8171589310829818,7.988287623066105,cdf_empirica_mensual_ordenada,ANGAMOS,2.23,1,5.758287623066105,5.758287623066105,-0.06999999999999984,-0.019022503516172407,Descendente,Estable,False
11/08/2026,9043370,8,658.4171,Angamos,8,0.8129395218002813,7.955045710267229,cdf_empirica_mensual_ordenada,ANGAMOS,2.06,1,5.89504571026723,5.89504571026723,-0.16999999999999993,-0.033241912798875894,Descendente,Estable,False
12/08/2026,9043370,8,658.79767,Angamos,8,0.8136427566807314,7.9606188466947945,cdf_empirica_mensual_ordenada,ANGAMOS,1.95,1,6.010618846694794,6.010618846694794,-0.1100000000000001,0.005573136427565295,Descendente,Estable,False
13/08/2026,9043370,8,659.0303,Angamos,8,0.8143459915611815,7.9647151898734165,cdf_empirica_mensual_ordenada,ANGAMOS,2.7,1,5.264715189873416,5.264715189873416,0.7500000000000002,0.004096343178622064,Ascendente,Estable,False
14/08/2026,9043370,8,657.14056,Angamos,8,0.8108298171589311,7.945330520393812,cdf_empirica_mensual_ordenada,ANGAMOS,2.8,1,5.145330520393812,5.145330520393812,0.09999999999999964,-0.01938466947960471,Ascendente,Estable,False
16/07/2026,9036028,7,8589.131,Bellavista,7,0.5480028030833918,7.17770847932726,cdf_empirica_mensual_ordenada,BELLAVISTA,7.105,1,0.07270847932725921,0.07270847932725921,,,Sin dato,Sin dato,
17/07/2026,9036028,7,8548.432,Bellavista,7,0.539593552908199,7.158256832515767,cdf_empirica_mensual_ordenada,BELLAVISTA,7.074999999999999,1,0.08325683251576788,0.08325683251576788,-0.030000000000001137,-0.019451646811492473,Estable,Estable,True
18/07/2026,9036028,7,8486.545,Bellavista,7,0.52697967764541,7.118037841625789,cdf_empirica_mensual_ordenada,BELLAVISTA,7.065,1,0.053037841625788396,0.053037841625788396,-0.009999999999998899,-0.04021899088997838,Estable,Estable,True
19/07/2026,9036028,7,8414.034,Bellavista,7,0.5157673440784863,7.098654201439765,cdf_empirica_mensual_ordenada,BELLAVISTA,7.045,1,0.05365420143976518,0.05365420143976518,-0.020000000000000462,-0.019383640186023676,Estable,Estable,True
20/07/2026,9036028,7,8333.058,Bellavista,7,0.49964961457603363,7.069697166883572,cdf_empirica_mensual_ordenada,BELLAVISTA,7.08,1,-0.010302833116427657,0.010302833116427657,0.03500000000000014,-0.028957034556192696,Estable,Estable,True
21/07/2026,9036028,7,8224.905,Bellavista,7,0.48423265592151365,7.044607568325158,cdf_empirica_mensual_ordenada,BELLAVISTA,7.1,1,-0.05539243167484198,0.05539243167484198,0.019999999999999574,-0.02508959855841475,Estable,Estable,True
22/07/2026,9036028,7,8103.0205,Bellavista,7,0.4639103013314646,7.002485984583041,cdf_empirica_mensual_ordenada,BELLAVISTA,7.095,1,-0.0925140154169588,0.0925140154169588,-0.004999999999999893,-0.04212158374211672,Estable,Estable,True
23/07/2026,9036028,7,7976.9526,Bellavista,7,0.4505956552207428,6.9705518570427465,cdf_empirica_mensual_ordenada,BELLAVISTA,6.9825,1,-0.011948142957253438,0.011948142957253438,-0.11249999999999982,-0.031934127540294455,Descendente,Estable,False
24/07/2026,9036028,7,7899.416,Bellavista,7,0.4393833216538192,6.922179397337071,cdf_empirica_mensual_ordenada,BELLAVISTA,6.885,1,0.037179397337070874,0.037179397337070874,-0.09750000000000014,-0.04837245970567583,Descendente,Estable,False
25/07/2026,9036028,7,7838.277,Bellavista,7,0.424667133847232,6.889236159775753,cdf_empirica_mensual_ordenada,BELLAVISTA,6.845000000000001,1,0.04423615977575235,0.04423615977575235,-0.03999999999999915,-0.03294323756131767,Estable,Estable,True
26/07/2026,9036028,7,7768.9404,Bellavista,7,0.42116327960756833,6.863037841625789,cdf_empirica_mensual_ordenada,BELLAVISTA,6.83,1,0.03303784162578882,0.03303784162578882,-0.015000000000000568,-0.026198318149964095,Estable,Estable,True
27/07/2026,9036028,7,7709.016,Bellavista,7,0.416958654519972,6.846299929922916,cdf_empirica_mensual_ordenada,BELLAVISTA,6.775,1,0.07129992992291534,0.07129992992291534,-0.054999999999999716,-0.0167379117028732,Descendente,Estable,False
28/07/2026,9036028,7,7679.0,Bellavista,7,0.41205325858444286,6.829999999999999,cdf_empirica_mensual_ordenada,BELLAVISTA,6.67,1,0.15999999999999925,0.15999999999999925,-0.10500000000000043,-0.016299929922916512,Descendente,Estable,False
29/07/2026,9036028,7,7658.157,Bellavista,7,0.4071478626489138,6.8088740948376545,cdf_empirica_mensual_ordenada,BELLAVISTA,6.5675,1,0.2413740948376546,0.2413740948376546,-0.10250000000000004,-0.021125905162344694,Descendente,Estable,False
30/07/2026,9036028,7,7614.2803,Bellavista,7,0.401541695865452,6.789999999999999,cdf_empirica_mensual_ordenada,BELLAVISTA,6.4775,1,0.3124999999999991,0.3124999999999991,-0.08999999999999986,-0.018874094837655342,Descendente,Estable,False
31/07/2026,9036028,7,7579.2466,Bellavista,7,0.3973370707778556,6.7838892782060265,cdf_empirica_mensual_ordenada,BELLAVISTA,6.380000000000001,1,0.4038892782060257,0.4038892782060257,-0.09749999999999925,-0.006110721793972651,Descendente,Estable,False
01/08/2026,9036028,8,7341.578,Bellavista,8,0.6511954992967651,6.1603164556962025,cdf_empirica_mensual_ordenada,BELLAVISTA,6.2875,1,-0.1271835443037972,0.1271835443037972,-0.09250000000000114,-0.623572822509824,Descendente,Descendente,True
02/08/2026,9036028,8,7278.4385,Bellavista,8,0.6448663853727145,6.157598892405064,cdf_empirica_mensual_ordenada,BELLAVISTA,6.17,1,-0.012401107594936178,0.012401107594936178,-0.11749999999999972,-0.0027175632911387027,Descendente,Estable,False
03/08/2026,9036028,8,7216.2124,Bellavista,8,0.6371308016877637,6.129696202531646,cdf_empirica_mensual_ordenada,BELLAVISTA,6.09,1,0.03969620253164585,0.03969620253164585,-0.08000000000000007,-0.02790268987341804,Descendente,Estable,False
04/08/2026,9036028,8,7213.4487,Bellavista,8,0.6357243319268636,6.126253164556962,cdf_empirica_mensual_ordenada,BELLAVISTA,5.86,1,0.2662531645569617,0.2662531645569617,-0.22999999999999954,-0.0034430379746837048,Descendente,Estable,False
05/08/2026,9036028,8,7282.4653,Bellavista,8,0.6469760900140648,6.15840585443038,cdf_empirica_mensual_ordenada,BELLAVISTA,5.66,1,0.49840585443037977,0.49840585443037977,-0.20000000000000018,0.032152689873417906,Descendente,Estable,False
06/08/2026,9036028,8,7361.6855,Bellavista,8,0.6547116736990155,6.176835443037975,cdf_empirica_mensual_ordenada,BELLAVISTA,5.63,1,0.5468354430379749,0.5468354430379749,-0.03000000000000025,0.018429588607594916,Estable,Estable,True
07/08/2026,9036028,8,7438.6035,Bellavista,8,0.6645569620253164,6.211772151898734,cdf_empirica_mensual_ordenada,BELLAVISTA,5.59,1,0.6217721518987345,0.6217721518987345,-0.040000000000000036,0.0349367088607595,Estable,Estable,True
08/08/2026,9036028,8,7471.5127,Bellavista,8,0.6708860759493671,6.222911392405064,cdf_empirica_mensual_ordenada,BELLAVISTA,5.45,1,0.7729113924050637,0.7729113924050637,-0.13999999999999968,0.011139240506329529,Descendente,Estable,False
09/08/2026,9036028,8,7446.6865,Bellavista,8,0.6673699015471167,6.216075949367088,cdf_empirica_mensual_ordenada,BELLAVISTA,5.4,1,0.8160759493670877,0.8160759493670877,-0.04999999999999982,-0.006835443037975786,Estable,Estable,True
10/08/2026,9036028,8,7373.4536,Bellavista,8,0.6561181434599156,6.185443037974683,cdf_empirica_mensual_ordenada,BELLAVISTA,5.37,1,0.8154430379746831,0.8154430379746831,-0.03000000000000025,-0.03063291139240487,Estable,Estable,True
11/08/2026,9036028,8,7241.8877,Bellavista,8,0.6406469760900141,6.140379746835443,cdf_empirica_mensual_ordenada,BELLAVISTA,5.33,1,0.8103797468354426,0.8103797468354426,-0.040000000000000036,-0.04506329113924057,Estable,Estable,True
12/08/2026,9036028,8,7072.487,Bellavista,8,0.6223628691983122,6.08886075949367,cdf_empirica_mensual_ordenada,BELLAVISTA,5.15,1,0.9388607594936698,0.9388607594936698,-0.17999999999999972,-0.051518987341772515,Descendente,Descendente,True
13/08/2026,9036028,8,7008.669,Bellavista,8,0.6082981715893109,6.0413924050632914,cdf_empirica_mensual_ordenada,BELLAVISTA,4.97,1,1.0713924050632917,1.0713924050632917,-0.1800000000000006,-0.04746835443037867,Descendente,Estable,False
14/08/2026,9036028,8,6924.3125,Bellavista,8,0.5935302390998594,5.979351265822785,cdf_empirica_mensual_ordenada,BELLAVISTA,4.83,1,1.1493512658227854,1.1493512658227854,-0.13999999999999968,-0.06204113924050603,Descendente,Descendente,True
16/07/2026,9040208,7,4672.134,Borja,7,0.5234758234057463,5.178102078953516,cdf_empirica_mensual_ordenada,BORJA,4.98,1,0.19810207895351528,0.19810207895351528,,,Sin dato,Sin dato,
17/07/2026,9040208,7,4619.407,Borja,7,0.5157673440784863,5.145560616678346,cdf_empirica_mensual_ordenada,BORJA,4.81,1,0.3355606166783467,0.3355606166783467,-0.17000000000000082,-0.03254146227516941,Descendente,Estable,False
18/07/2026,9040208,7,4589.358,Borja,7,0.5045550105115627,5.10941164447559,cdf_empirica_mensual_ordenada,BORJA,6.035,1,-0.9255883555244102,0.9255883555244102,1.2250000000000005,-0.03614897220275637,Ascendente,Estable,False
19/07/2026,9040208,7,4589.4434,Borja,7,0.5052557813594954,5.1097377949077325,cdf_empirica_mensual_ordenada,BORJA,6.5075,1,-1.3977622050922678,1.3977622050922678,0.47250000000000014,0.000326150432142569,Ascendente,Estable,False
20/07/2026,9040208,7,4585.0,Borja,7,0.5031534688156972,5.108759343611306,cdf_empirica_mensual_ordenada,BORJA,5.055,1,0.053759343611305965,0.053759343611305965,-1.4525000000000006,-0.0009784512964268188,Descendente,Estable,False
21/07/2026,9040208,7,4531.0,Borja,7,0.4905395935529082,5.064831814996496,cdf_empirica_mensual_ordenada,BORJA,4.5725,1,0.49233181499649614,0.49233181499649614,-0.48249999999999993,-0.04392752861480975,Descendente,Estable,False
22/07/2026,9040208,7,4435.1104,Borja,7,0.47372109320252276,5.001464611072179,cdf_empirica_mensual_ordenada,BORJA,4.4,1,0.6014646110721786,0.6014646110721786,-0.17249999999999943,-0.06336720392431694,Descendente,Descendente,True
23/07/2026,9040208,7,4361.72,Borja,7,0.45970567624386827,4.963728100911002,cdf_empirica_mensual_ordenada,BORJA,4.3675,1,0.5962281009110022,0.5962281009110022,-0.03250000000000064,-0.03773651016117707,Estable,Estable,True
24/07/2026,9040208,7,4439.488,Borja,7,0.4758234057463209,5.018118430273301,cdf_empirica_mensual_ordenada,BORJA,5.4,1,-0.3818815697266995,0.3818815697266995,1.0325000000000006,0.05439032936229893,Ascendente,Ascendente,True
25/07/2026,9040208,7,4841.0,Borja,7,0.5648213034337771,5.266986485133646,cdf_empirica_mensual_ordenada,BORJA,6.532500000000001,1,-1.2655135148663543,1.2655135148663543,1.1325000000000003,0.24886805486034547,Ascendente,Ascendente,True
26/07/2026,9040208,7,5643.182,Borja,7,0.7042747021723896,5.721717764540995,cdf_empirica_mensual_ordenada,BORJA,6.5175,1,-0.7957822354590052,0.7957822354590052,-0.015000000000000568,0.4547312794073486,Estable,Ascendente,False
27/07/2026,9040208,7,6254.989,Borja,7,0.7925718290119131,6.130756832515768,cdf_empirica_mensual_ordenada,BORJA,5.425000000000001,1,0.7057568325157675,0.7057568325157675,-1.0924999999999994,0.4090390679747733,Descendente,Ascendente,False
28/07/2026,9040208,7,6595.16,Borja,7,0.8304134548002803,6.295718290119131,cdf_empirica_mensual_ordenada,BORJA,4.7325,1,1.5632182901191314,1.5632182901191314,-0.6925000000000008,0.16496145760336312,Descendente,Ascendente,False
29/07/2026,9040208,7,6539.358,Borja,7,0.8255080588647512,6.270925017519271,cdf_empirica_mensual_ordenada,BORJA,4.5,1,1.7709250175192706,1.7709250175192706,-0.23249999999999993,-0.02479327259986075,Descendente,Estable,False
30/07/2026,9040208,7,6289.4116,Borja,7,0.7995795374912403,6.160260686755431,cdf_empirica_mensual_ordenada,BORJA,4.29,1,1.8702606867554312,1.8702606867554312,-0.20999999999999996,-0.1106643307638393,Descendente,Descendente,True
31/07/2026,9040208,7,5998.1724,Borja,7,0.7589348283111422,5.941825508058865,cdf_empirica_mensual_ordenada,BORJA,4.415,1,1.5268255080588649,1.5268255080588649,0.125,-0.21843517869656637,Ascendente,Descendente,False
01/08/2026,9040208,8,5791.017,Borja,8,0.8980309423347398,5.886399437412097,cdf_empirica_mensual_ordenada,BORJA,4.6875,1,1.1988994374120967,1.1988994374120967,0.27249999999999996,-0.05542607064676819,Ascendente,Descendente,False
02/08/2026,9040208,8,5413.3643,Borja,8,0.869198312236287,5.700084388185655,cdf_empirica_mensual_ordenada,BORJA,4.4125,1,1.287584388185655,1.287584388185655,-0.27500000000000036,-0.18631504922644204,Descendente,Descendente,True
03/08/2026,9040208,8,5076.0,Borja,8,0.8270042194092827,5.4198945147679325,cdf_empirica_mensual_ordenada,BORJA,4.65,1,0.7698945147679321,0.7698945147679321,0.2375000000000007,-0.28018987341772217,Ascendente,Descendente,False
04/08/2026,9040208,8,4810.911,Borja,8,0.7805907172995781,5.157616033755274,cdf_empirica_mensual_ordenada,BORJA,4.7,1,0.45761603375527393,0.45761603375527393,0.04999999999999982,-0.2622784810126584,Estable,Descendente,False
05/08/2026,9040208,8,4579.9106,Borja,8,0.7348804500703235,5.00698312236287,cdf_empirica_mensual_ordenada,BORJA,4.404999999999999,1,0.6019831223628707,0.6019831223628707,-0.2950000000000008,-0.1506329113924041,Descendente,Descendente,True
06/08/2026,9040208,8,4371.9546,Borja,8,0.7088607594936709,4.878481012658228,cdf_empirica_mensual_ordenada,BORJA,4.097499999999999,1,0.7809810126582288,0.7809810126582288,-0.3075000000000001,-0.12850210970464193,Descendente,Descendente,True
07/08/2026,9040208,8,4222.5024,Borja,8,0.6772151898734177,4.788462929475588,cdf_empirica_mensual_ordenada,BORJA,3.85,1,0.938462929475588,0.938462929475588,-0.24749999999999917,-0.09001808318264004,Descendente,Descendente,True
08/08/2026,9040208,8,4084.0,Borja,8,0.6427566807313643,4.689902719174872,cdf_empirica_mensual_ordenada,BORJA,3.78,1,0.9099027191748719,0.9099027191748719,-0.07000000000000028,-0.09856021030071638,Descendente,Descendente,True
09/08/2026,9040208,8,3958.6921,Borja,8,0.6047819971870605,4.551891701828411,cdf_empirica_mensual_ordenada,BORJA,4.800000000000001,1,-0.24810829817158986,0.24810829817158986,1.020000000000001,-0.13801101734646082,Ascendente,Descendente,False
10/08/2026,9040208,8,3924.0,Borja,8,0.5970464135021097,4.519419831223629,cdf_empirica_mensual_ordenada,BORJA,4.7,1,-0.1805801687763715,0.1805801687763715,-0.10000000000000053,-0.03247187060478218,Descendente,Estable,False
11/08/2026,9040208,8,3989.5503,Borja,8,0.6160337552742616,4.579437412095641,cdf_empirica_mensual_ordenada,BORJA,5.2,1,-0.6205625879043595,0.6205625879043595,0.5,0.06001758087201203,Ascendente,Ascendente,True
12/08/2026,9040208,8,4134.0,Borja,8,0.6603375527426161,4.7331223628691985,cdf_empirica_mensual_ordenada,BORJA,5.5,1,-0.7668776371308015,0.7668776371308015,0.2999999999999998,0.15368495077355782,Ascendente,Ascendente,True
13/08/2026,9040208,8,4243.2705,Borja,8,0.6835443037974683,4.7978481012658225,cdf_empirica_mensual_ordenada,BORJA,5.88,1,-1.0821518987341774,1.0821518987341774,0.3799999999999999,0.06472573839662399,Ascendente,Ascendente,True
14/08/2026,9040208,8,4253.0,Borja,8,0.6863572433192686,4.802735583684951,cdf_empirica_mensual_ordenada,BORJA,5.02,1,-0.21726441631504834,0.21726441631504834,-0.8600000000000003,0.00488748241912873,Descendente,Estable,False
16/07/2026,9053555,7,6255.6816,Contamana,7,0.7617379117028732,11.016650315346881,cdf_empirica_mensual_ordenada,CONTAMANA,7.42,1,3.5966503153468814,3.5966503153468814,,,Sin dato,Sin dato,
17/07/2026,9053555,7,6193.633,Contamana,7,0.7463209530483532,10.878284863349684,cdf_empirica_mensual_ordenada,CONTAMANA,7.305,1,3.5732848633496843,3.5732848633496843,-0.11500000000000021,-0.1383654519971973,Descendente,Descendente,True
18/07/2026,9053555,7,6126.8623,Contamana,7,0.7337070777855641,10.793903293622984,cdf_empirica_mensual_ordenada,CONTAMANA,7.305,1,3.4889032936229842,3.4889032936229842,0.0,-0.08438156972670008,Estable,Descendente,False
19/07/2026,9053555,7,6065.484,Contamana,7,0.7189908899789769,10.49646110721794,cdf_empirica_mensual_ordenada,CONTAMANA,7.34,1,3.1564611072179396,3.1564611072179396,0.03500000000000014,-0.2974421864050445,Estable,Descendente,False
20/07/2026,9053555,7,6022.423,Contamana,7,0.7000700770847933,10.240651716888577,cdf_empirica_mensual_ordenada,CONTAMANA,7.25,1,2.9906517168885767,2.9906517168885767,-0.08999999999999986,-0.2558093903293628,Descendente,Descendente,True
21/07/2026,9053555,7,5990.8057,Contamana,7,0.6909600560616679,10.104642606867555,cdf_empirica_mensual_ordenada,CONTAMANA,7.069999999999999,1,3.034642606867556,3.034642606867556,-0.1800000000000006,-0.13600911002102123,Descendente,Descendente,True
22/07/2026,9053555,7,5951.9404,Contamana,7,0.6832515767344078,10.028369831814997,cdf_empirica_mensual_ordenada,CONTAMANA,6.89,1,3.1383698318149973,3.1383698318149973,-0.17999999999999972,-0.07627277505255847,Descendente,Descendente,True
23/07/2026,9053555,7,5899.201,Contamana,7,0.6671338472319551,9.898689558514366,cdf_empirica_mensual_ordenada,CONTAMANA,6.755000000000001,1,3.1436895585143656,3.1436895585143656,-0.1349999999999989,-0.1296802733006306,Descendente,Descendente,True
24/07/2026,9053555,7,5837.872,Contamana,7,0.6482130343377716,9.730881219341276,cdf_empirica_mensual_ordenada,CONTAMANA,6.645,1,3.0858812193412763,3.0858812193412763,-0.11000000000000121,-0.16780833917309046,Descendente,Descendente,True
25/07/2026,9053555,7,5776.5933,Contamana,7,0.6285914505956552,9.575402943237561,cdf_empirica_mensual_ordenada,CONTAMANA,6.645,1,2.930402943237562,2.930402943237562,0.0,-0.15547827610371456,Estable,Descendente,False
26/07/2026,9053555,7,5719.4976,Contamana,7,0.611072179397337,9.418770147161878,cdf_empirica_mensual_ordenada,CONTAMANA,6.890000000000001,1,2.528770147161877,2.528770147161877,0.245000000000001,-0.1566327960756837,Ascendente,Descendente,False
27/07/2026,9053555,7,5663.844,Contamana,7,0.5970567624386826,9.333503854239664,cdf_empirica_mensual_ordenada,CONTAMANA,7.159999999999999,1,2.173503854239665,2.173503854239665,0.2699999999999987,-0.08526629292221344,Ascendente,Descendente,False
28/07/2026,9053555,7,5604.16,Contamana,7,0.5718290119131044,9.059004905395936,cdf_empirica_mensual_ordenada,CONTAMANA,7.390000000000001,1,1.6690049053959353,1.6690049053959353,0.23000000000000131,-0.2744989488437284,Ascendente,Descendente,False
29/07/2026,9053555,7,5539.0854,Contamana,7,0.555010511562719,8.792782060266294,cdf_empirica_mensual_ordenada,CONTAMANA,7.425,1,1.3677820602662942,1.3677820602662942,0.034999999999999254,-0.2662228451296418,Estable,Descendente,False
30/07/2026,9053555,7,5470.6323,Contamana,7,0.5255781359495445,8.351506657323055,cdf_empirica_mensual_ordenada,CONTAMANA,7.375,1,0.9765066573230552,0.9765066573230552,-0.04999999999999982,-0.44127540294323886,Estable,Descendente,False
31/07/2026,9053555,7,5409.577,Contamana,7,0.5080588647512263,7.969579537491239,cdf_empirica_mensual_ordenada,CONTAMANA,7.195,1,0.7745795374912383,0.7745795374912383,-0.17999999999999972,-0.3819271198318166,Descendente,Descendente,True
01/08/2026,9053555,8,5367.5703,Contamana,8,0.8917018284106891,12.384324894514767,cdf_empirica_mensual_ordenada,CONTAMANA,7.069999999999999,1,5.314324894514768,5.314324894514768,-0.1250000000000009,4.414745357023529,Descendente,Ascendente,False
02/08/2026,9053555,8,5344.5244,Contamana,8,0.8874824191279888,12.351012658227848,cdf_empirica_mensual_ordenada,CONTAMANA,6.87,1,5.481012658227848,5.481012658227848,-0.1999999999999993,-0.03331223628691937,Descendente,Estable,False
03/08/2026,9053555,8,5329.2573,Contamana,8,0.8853727144866386,12.302626582278481,cdf_empirica_mensual_ordenada,CONTAMANA,6.74,1,5.562626582278481,5.562626582278481,-0.1299999999999999,-0.048386075949366614,Descendente,Estable,False
04/08/2026,9053555,8,5309.3447,Contamana,8,0.8832630098452883,12.281550632911392,cdf_empirica_mensual_ordenada,CONTAMANA,6.6,1,5.681550632911392,5.681550632911392,-0.14000000000000057,-0.021075949367089564,Descendente,Estable,False
05/08/2026,9053555,8,5276.0674,Contamana,8,0.8769338959212377,12.225738396624473,cdf_empirica_mensual_ordenada,CONTAMANA,6.86,1,5.365738396624473,5.365738396624473,0.2600000000000007,-0.05581223628691845,Ascendente,Descendente,False
06/08/2026,9053555,8,5227.223,Contamana,8,0.8684950773558369,12.192394514767932,cdf_empirica_mensual_ordenada,CONTAMANA,6.98,1,5.212394514767931,5.212394514767931,0.1200000000000001,-0.03334388185654191,Ascendente,Estable,False
07/08/2026,9053555,8,5167.1733,Contamana,8,0.8579465541490858,12.129556962025317,cdf_empirica_mensual_ordenada,CONTAMANA,6.85,1,5.2795569620253175,5.2795569620253175,-0.13000000000000078,-0.06283755274261438,Descendente,Descendente,True
08/08/2026,9053555,8,5102.6426,Contamana,8,0.8473980309423348,12.079915611814346,cdf_empirica_mensual_ordenada,CONTAMANA,6.74,1,5.339915611814346,5.339915611814346,-0.10999999999999943,-0.049641350210970714,Descendente,Estable,False
